udid,install_date,country,hw_ver
86b1c8c0ac634fec91f65878d5e9a4ac,6/7/2015,CA,"iPad4,1"
d0a80262a5b4ee3c4a4daa154e297ef6234805f3,6/7/2015,GB,"iPod4,1"
d71c52d92f3948c5a0111ba3fd522c63,6/7/2015,US,"iPad4,7"
a08a65b690ab48018a5215487a790931,6/7/2015,US,"iPhone6,1"
bbbd430396db8b867dfe0cb69828d973fa7c1837,6/7/2015,IQ,"iPod4,1"
d16dc682257e4a7c8bd44788991bdbeb,6/7/2015,DE,"iPad4,2"
1dd7defe608948a9a79f2df070ebdd37,6/7/2015,US,"iPhone7,2"
a78bdbb63bb140f0ad3a91eadad614c6,6/7/2015,US,"iPod5,1"
10b29f0ef6a94554b8d91516bdcc13c4,6/7/2015,GB,"iPad5,4"
5d3ac223c27a415ab0987593d6de60cb,6/7/2015,BO,"iPhone7,1"
e38ef13d28774df4b16dd7ae145bded4,6/7/2015,SI,"iPhone7,2"
eb35ac27cc0e4f259966a7079188f9c2,6/7/2015,US,"iPhone7,2"
79011dcee9e70678a278aad57fc4f292cfe0b48f,6/7/2015,GR,"iPhone5,2"
FFFFFFFF95763A238CFF46CEBDEE9FBF7335253E,6/7/2015,US,"iPhone5,3"
7979fd5b0e85e9c9525a267606336569aa707986,6/7/2015,DK,"iPhone5,2"
ffbf19926c0e461a9abe345afd0ad14b,6/7/2015,DK,"iPad5,3"
7cc91ebdca484fcd8aaab3647fad2438,6/7/2015,US,"iPad2,1"
8879f07432cb4875a3d49591dab0da46,6/7/2015,US,"iPhone6,1"
2f6c6b70dccf4463b0e3f6102578403d,6/7/2015,US,"iPhone4,1"
c9e9db15e080446cab7fecb61120c400,6/7/2015,US,"iPhone7,2"
4b10316870af49f8bfddf1bce023ff4d,6/7/2015,US,"iPhone5,3"
5f34c5fd5facbf52d5fcc8c837512ab98a8639c5,6/7/2015,DE,"iPhone5,2"
d643ba3167cd47ccbf5b579223723ecb,6/7/2015,US,"iPhone6,1"
20b8e0107ce047a988b125b0e16a019a,6/7/2015,US,"iPhone7,2"
6c7fdabf94684454a5243ef349d12333,6/7/2015,US,"iPad5,3"
a6b3bd1a4c7f4d7a9919767770386013,6/7/2015,US,"iPhone7,2"
f20fb49c49d948658bff343cbf07c798,6/7/2015,US,"iPhone6,2"
a5eb329fea4049a7887830679678dd39,6/7/2015,IQ,"iPhone3,1"
7a422a94ab95415ab9207fafaf432e08,6/7/2015,US,"iPad4,1"
a31e28a4d06b4978ac4c37876ba14021,6/7/2015,US,"iPod5,1"
53426984583d4487953c9e4fb09513d3,6/7/2015,US,"iPhone5,1"
4cfdb0b67ca84cb88818e2ce541584c0,6/7/2015,TR,"iPhone6,2"
71cd09dfa64f4c4f8cf87e76da4484e6,6/7/2015,US,"iPad4,7"
4e6efb5b06cc4a88b442ea12f5cb937a,6/7/2015,US,"iPod5,1"
8ff6e6d2bf374c03bd2321dfe0e7246c,6/7/2015,RS,"iPad2,7"
9c033a9722d94529b57aa2898e892a67,6/7/2015,DE,"iPad4,4"
f47a0b2eb0b74da793772042f078fa1a,6/7/2015,AE,"iPhone7,2"
14f40d16ef584ad8bf9a222a6f37a2f5,6/7/2015,US,"iPhone6,1"
19fdb7807a45414fbac14459e8cbee1b,6/7/2015,US,"iPhone4,1"
6e2c0531aff34ff0b9fa7fe323ee99f4,6/7/2015,DE,"iPhone5,2"
2a320573eb8f415bb86ee34377694927,6/7/2015,US,"iPad3,4"
4c221b1925fb4fccb329d03431dbc2ad,6/7/2015,US,"iPhone5,2"
b8fb901e0fca4a5dad07a774acca29b5,6/7/2015,AZ,"iPhone6,1"
a2e3387d9eea48b0b47fd953c85d11ba,6/7/2015,DE,"iPad3,6"
87e345b71aee434db5fdf29e588ddba0,6/7/2015,US,"iPhone7,1"
939bf29bc7034b83b583fa68127ebdd2,6/7/2015,US,"iPad4,1"
7d61827adee246cf88c206914ef1acf8,6/7/2015,US,"iPad3,4"
467a07c538764c6ca6db935f4377e91d,6/7/2015,US,"iPhone5,3"
e963378e80f649019cd26cdd7b3e5860,6/7/2015,US,"iPhone7,2"
5ea27ca44112445491a8756fe6e61298,6/7/2015,US,"iPad4,1"
5f71c3956de442438b18944fcc2a05e8,6/7/2015,US,"iPad5,4"
0eaf0da9fca7447f88561397ed62e921,6/7/2015,TT,"iPhone7,2"
7e1b4d80790c4137acb7b1ec1dd47e32,6/7/2015,US,"iPhone5,2"
2cde27c118ce446ab6496a0c12e76597,6/7/2015,SG,"iPhone5,2"
2134f1ea0a274c18b804de13b423abbf,6/7/2015,US,"iPhone6,1"
1be7fb993eab40258461f4acb5a7befd,6/1/2015,US,"iPhone7,2"
6e668f46f2d247708999667475912842,6/1/2015,TW,"iPhone7,1"
688c2595e9b64e27a0ae17015870091e,6/1/2015,SG,"iPad2,5"
f622dd0bb0cc431eb15c134e62fe9d6b,6/1/2015,AW,"iPad2,4"
d39b38cc2d44454fa5a7fccbfc99d8b7,6/1/2015,GB,"iPhone7,2"
78aece696f8e48c4b68cbc637a07a3ec,6/1/2015,VN,"iPhone5,1"
aba898b697f4446d9d9c05806f2cfae4,6/1/2015,US,"iPhone4,1"
aabacf6e681b4bc6b58bb47c73676e33,6/1/2015,AU,"iPad5,3"
6d824be72be944779a34b5da2a95a3d2,6/1/2015,GB,"iPad4,4"
b8476366195d4f4b9ca45d6b43884828,6/1/2015,US,"iPad2,4"
1d2db207fc4244c080217def268330c1,6/1/2015,AU,"iPhone4,1"
9b358181983745dd8c9fc04358d84750,6/1/2015,US,"iPad4,2"
ff7e5e492af64dc6a3125c85e7d28418,6/1/2015,HR,"iPad3,4"
FFFFFFFFE4FCBB15A61D4413B39E632DC799C520,6/1/2015,US,"iPad2,2"
68c6cad9d6d7460984ac9fb843d9bcde,6/1/2015,FR,"iPhone6,2"
98c356c378884d20b084ba454e47a125,6/1/2015,US,"iPhone6,1"
736093243a3543ce8eab2e5ca12baf4f,6/1/2015,US,"iPhone6,1"
9a77d3eefb7a4ccc898c09802de7aef4,6/1/2015,GH,"iPhone5,1"
39cd0395c841443d8674e1ecb2937220,6/1/2015,DE,"iPhone5,2"
c8c3d576807a357830bba9cef6425e34063b31ae,6/1/2015,SK,"iPad2,5"
791ffdf1ac3e44f2aa565d69c692e67f,6/1/2015,IE,"iPad2,5"
2a258ffdeabf426391518ba420ac8a7b,6/1/2015,US,"iPad4,1"
86eddc45e0ba4556846357bdca186a57,6/1/2015,BB,"iPhone3,1"
a64dee89a4f64237aba14c6e60c2c89f,6/1/2015,LT,"iPad2,5"
42aa5d5291cd44b8b5f67e7c968f8aa4,6/1/2015,US,"iPhone7,1"
2f6e72640ace47c3aba75d5c8ab800e6,6/1/2015,US,"iPhone6,1"
01af0404cb7f40499f649eee378f9ae3,6/1/2015,US,"iPod5,1"
e02e279979dfa77046ad4bdf73cd66ae69b86752,6/1/2015,ID,"iPad2,7"
691402ab5e164b949f6e7996a13747e2,6/1/2015,FI,"iPad5,3"
e1447bd8824044a0a5acf37c0dc9035c,6/1/2015,NL,"iPad4,1"
272155dcc0774d589ca61c65f7b341ad,6/1/2015,GB,"iPhone6,2"
4442361594ca4a0c9196672ab3d60320,6/1/2015,CA,"iPhone6,1"
08c5cc8faebe4cc1899de9a8dda444ab,6/1/2015,US,"iPad3,4"
a475880f7f2c4a2abab0b266ddd8da90,6/1/2015,CA,"iPhone6,1"
c62364299bdd4bcbbae89873243a2d54,6/1/2015,US,"iPhone5,3"
427e4a910d5a4305bcc31e6279667c95,6/1/2015,DE,"iPhone5,2"
99bd85138fa842fe822f61bc39dc5204,6/1/2015,US,"iPhone6,1"
b89140aba5a14135b476cc9b819558f2,6/1/2015,US,"iPhone6,1"
c58e3a1fd42944aa97ac54136b869ab6,6/1/2015,DE,"iPhone6,2"
8565e947b8364769b22933e2070d0b93,6/1/2015,US,"iPad2,4"
71758F19BF9742DEA06FCE12D2A4F3CA,6/1/2015,GB,"iPhone5,2"
151d5c1e1424448fb694446d716d63f1,6/1/2015,ZA,"iPad4,7"
76a0b4875e41465192a83c78611edbca,6/1/2015,US,"iPad2,1"
7ba6a1d125f14256bcb7479eed22fa94,6/1/2015,FR,"iPhone4,1"
67e2df4b02d6461a9bacad1c8f61f985,6/1/2015,GB,"iPad2,5"
71224f247253479aa7ddf7f58eb35fcb,6/1/2015,GB,"iPad4,1"
eaeb0b7ae75349fc8b681d6b55225d68,6/1/2015,DE,"iPhone7,2"
d1a70758a4ed4610831849b7312c0f23,6/1/2015,DE,"iPhone6,2"
d8437d6776944a4f88487f1d4c995c85,6/1/2015,US,"iPhone5,2"
8b2553e6e4b046e2aba9246afd8abaf4,6/1/2015,RO,"iPhone7,2"
415c500738354d8c8c3b4485379f6bc9,6/1/2015,US,"iPhone7,1"
2ff4575449524a0b81e800da822aa771,6/1/2015,CA,"iPhone7,2"
4480e49238b94a44b06b9575c6324898,6/1/2015,CA,"iPhone6,1"
421bcfd46975401e98e19db3072e391b,6/1/2015,SK,"iPad4,2"
510adb58520141f6886aa01af1bb88a6,6/1/2015,US,"iPad2,5"
b59864e8ce854510a2d45e9edea07110,6/1/2015,FR,"iPhone5,4"
909ed9ee45ad40c4bb7788258065e0e0,6/1/2015,FR,"iPad4,1"
e15e1d477bdf43868dadd70a8f5a5203,6/1/2015,FR,"iPhone7,2"
da98713f7a844b9ea1e51738c3b84b98,6/1/2015,US,"iPhone4,1"
ff8fd2d6e9a44729b9ead314704315c0,6/1/2015,US,"iPad2,5"
96f33c18e2ad287751a8b2f26aec2c292b141bd7,6/1/2015,US,"iPhone5,1"
25798b5fd4b640c294c23d16515eb4c3,6/1/2015,DE,"iPhone5,2"
f24c8e5f4a9c49b5adc300ab317d1561,6/1/2015,DE,"iPhone7,2"
585169edf8ee4c489489a971528a71a8,6/1/2015,US,"iPhone3,3"
2af856ed6cbe47e3b0c394b6b117f30b,6/1/2015,CA,"iPhone5,3"
9efdafcee3184a3995a4032d45c18db1,6/1/2015,US,"iPhone7,1"
24bbdbca225f41fe887a429051fe2bd9,6/1/2015,TR,"iPhone7,2"
042b4467fbcc4417851f4b99ec63600c,6/1/2015,US,"iPad2,5"
18b62999bab54eb0a4c551a424de5867,6/1/2015,CZ,"iPad4,2"
c8f1af6b6cab46269e49e8811d949359,6/1/2015,US,"iPad2,3"
f26f31c44dab47f783d75a6703131e70,6/1/2015,US,"iPad2,5"
dd8e68e832154879b52c9bf8668cff1a,6/1/2015,FR,"iPad4,1"
0454b26a829d4d94bf492c7152b0af78,6/1/2015,US,"iPhone6,1"
e0a9f5c9600d4546ab61b245ba07fb0c,6/1/2015,US,"iPhone7,1"
b2aec76746be4f8f85a8ff518c3b8199,6/1/2015,US,"iPhone6,1"
9af3bbbdc6054a28a33c0073093f29ff,6/1/2015,US,"iPhone4,1"
6fe2116146c5450994ae501c42065925,6/1/2015,US,"iPad2,5"
cbfc68215008448993d0808377a5beb6,6/1/2015,US,"iPhone6,1"
3742f40f5c934b18ad80e1c501cbd023,6/1/2015,CH,"iPhone7,2"
6dd7da3b36fb48e1b148229eb852cde8,6/1/2015,US,"iPod5,1"
23f761c7501842aebeb498ffec306cef,6/1/2015,US,"iPad2,5"
1f23365829db415a8373c083e960bdbf,6/1/2015,FR,"iPhone5,2"
5f8ef6eb52424890af8c50aaa84383c6,6/1/2015,US,"iPad2,1"
3d46866f944a464daf67b075ab294b29,6/1/2015,CA,"iPad3,5"
ee0c98b0611545738cbff59677bec8c6,6/1/2015,US,"iPad2,7"
dcc4a9513efc4b21af6765007239df20,6/1/2015,US,"iPhone7,2"
5162b27e41774997b42cb67930fcc248,6/1/2015,US,"iPhone6,1"
6d0f8faa7bb946229a432e9d132bc96a,6/1/2015,US,"iPad3,4"
ea6f97d9a9344da3850be259905bedb9,6/1/2015,US,"iPad4,1"
e7d8230d4ffc48bcbd41297b97b1238f,6/1/2015,US,"iPhone3,1"
93501c8ba77c43ea8d2b623a4dfdf7fe,6/1/2015,US,"iPhone6,1"
d0a5678ccae5413f88528ad13bafdd2a,6/1/2015,US,"iPhone6,1"
8865b1ed083849bda030a28d01432f64,6/1/2015,US,"iPad2,1"
4318b8380cc54cf3a4f4f1fc9d2c066e,6/1/2015,US,"iPhone7,2"
ed9f85a50c1c48428b822f3fd85752eb,6/1/2015,US,"iPhone5,2"
2c2894e2c0ae43159cda14b7a685c79e,6/1/2015,US,"iPad3,1"
ff06cfd0da84426c935773aeb7eab42a,6/1/2015,US,"iPhone5,3"
d738e4e8289e44f38f4df7d627d0756b,6/1/2015,US,"iPhone5,3"
258b59263e2f4e51b00efe26879813e9,6/1/2015,US,"iPhone5,1"
cae485cebe5a426296e457cfc66ea67c,6/1/2015,US,"iPhone7,2"
d6cca628b4bb4c12bd882f2520121811,6/1/2015,US,"iPhone7,1"
4b4b0e0c98d44de68326749ec9bd3f05,6/1/2015,US,"iPhone7,2"
12a6a3821b38499abcd0cf5bcf643b5d,6/1/2015,US,"iPhone7,1"
ca3062763bae43c5bbc53f8d20fd18ef,6/1/2015,US,"iPhone6,1"
22cce7029205ab80f6c17226e8dd3815753c05db,6/1/2015,US,"iPad3,4"
e1f08e6e6868424a93125516821d042b,6/1/2015,US,"iPhone7,1"
a80ea7db522141bb8652712be9035e05,6/1/2015,US,"iPhone7,2"
7a8c6d2ca96240828c94a6ce6ac17406,6/1/2015,US,"iPad2,4"
B10C76B4FF194BECA881BD738DEFA997,6/1/2015,US,"iPad2,6"
66eadad72c1b4671ac90f44984480dcb,6/1/2015,US,"iPhone6,1"
c82d801001944afb93f6114460ad0b44,6/1/2015,US,"iPad4,1"
1ccecad2c7fb40fbbfccd74b48960d89,6/1/2015,US,"iPhone6,1"
a47aa013eeaa417fb7fd71b156f679d3,6/1/2015,US,"iPhone6,1"
80b89464f3cc4a9bb513b810cb3d4d83,6/1/2015,ID,"iPad4,2"
1147cdba189f48ca9ab61adca5424a96,6/1/2015,US,"iPad4,4"
9061d27f69984f8e98fc1e80e5101e3f,6/1/2015,ID,"iPad2,7"
4b8fd2e43f6b4391b55fb642ee6f7508,6/1/2015,MM,"iPhone6,2"
e21ae5c09c514ac48fbaa9341fff95a3,6/1/2015,US,"iPhone5,2"
cbdb79c0cbff4625bc4ab8f7eed1241c,6/1/2015,LA,"iPhone5,2"
704522a355214697b63b5f61bc2ff33a,6/6/2015,US,"iPhone6,1"
FFFFFFFF13AE6E82A379414DAFF5BFE1760DB152,6/6/2015,US,"iPhone7,1"
d6906982a59d4e5d828cc4c05e0e1715,6/6/2015,US,"iPhone7,2"
cebf2053b9304e73921c1937c09d1f70,6/6/2015,SA,"iPhone6,1"
e2fc4adf4bb049bd99b15c54fa3159c8,6/6/2015,US,"iPad4,7"
d8b0d99735b64e89bba172410d08469a,6/6/2015,US,"iPhone4,1"
c5f29f49098d4900816f63c01ae83137,6/6/2015,US,"iPhone5,3"
FFFFFFFFD3AD22728B994097B486F999BB7DDAEA,6/6/2015,AU,"iPhone7,1"
35f4bddd1b194d2ba935fa56661c6969,6/6/2015,US,"iPad4,1"
ebc557dbdfdf47e9a0b97b41f417376f,6/6/2015,US,"iPod5,1"
164722b7e2da46578516a900cb613a7b,6/6/2015,US,"iPhone3,1"
e252954ac8b54350995ab1cc814b104f,6/6/2015,US,"iPhone6,1"
c6d46603923d9d790d33e7ed93c7b955a87887da,6/6/2015,US,"iPad2,1"
007c02e4ea76444e9e77b19e35e22ee5,6/6/2015,US,"iPad4,1"
4ef94dff64f34eaf9add199c96e0c190,6/6/2015,US,"iPhone7,2"
42e7060dd842489fa7776a356ab3a5a8,6/6/2015,US,"iPhone7,2"
e10a44be70dc4557b017551bf8600579,6/6/2015,US,"iPhone7,2"
a3e670517eb819967400057d6458a09280cd62b1,6/6/2015,US,"iPad2,3"
3a5cdddc699f4f0a86f9df207548eece,6/6/2015,GB,"iPhone7,2"
093d36836b31420687e06eb88b05f84d,6/6/2015,US,"iPad2,4"
f414aad925014e2db7f33dc5c759be13,6/6/2015,US,"iPod5,1"
3a0c91d8deae4e5bb228f4e3cee51d38,6/6/2015,US,"iPad4,1"
a151c91c75134f21a1c15d68c6a5aa80,6/6/2015,US,"iPhone7,1"
266b559e8ef349099c29978d7029dc51,6/6/2015,CA,"iPad4,1"
95c570db234f4d7581ec5d7722022e54,6/6/2015,ID,"iPad4,4"
b5dd902548184072a3103876d98d5ec1,6/6/2015,AU,"iPad4,4"
32f4992438774ef3b1a4a64c2b65b9b0,6/6/2015,US,"iPhone6,1"
273393AAE4A546A5AEF1F2E80BBA1DEC,6/6/2015,US,"iPad2,5"
a49e33166b374f018018b5644c6f85ef,6/6/2015,US,"iPhone7,1"
b8c5d9b351b14608870f3a28d75e1a9f,6/6/2015,US,"iPhone7,2"
f11fbc91162dfb7d5ba92399833561e0d293371d,6/6/2015,ID,"iPad2,2"
5a677a74f130c0c7122858df210eaec11e0b5115,6/6/2015,US,"iPad2,2"
2d2bc96973bb40d682240102fac5896e,6/6/2015,US,"iPad2,5"
5a3b91ae8ab442fe9395e2f0e61daf62,6/6/2015,US,"iPhone5,2"
7517a905cbea49a3a39a5910eadaf3fb,6/6/2015,US,"iPhone5,3"
63c53340f78c48749f2e111d61f5f7fc,6/6/2015,SG,"iPhone7,2"
7f4e481552784dcd8f1484c4c33fcdd8,6/6/2015,SA,"iPhone6,2"
9680c11a8a8743929c182b44a8b465d5,6/6/2015,US,"iPhone7,2"
7113df9958c04f849247f359fbefd98a,6/6/2015,US,"iPad2,5"
241be0dea85540f39a5b99438394d436,6/6/2015,MX,"iPhone6,1"
e657eeb9876e4e90bc17b37867e16286,6/6/2015,AU,"iPhone4,1"
c4410080bd2a4ccb97508059f4717390,6/6/2015,US,"iPhone5,1"
50edd042d8974a49827f70ffa22200cb,6/6/2015,US,"iPad4,8"
0a4c70d2aaf9d3bbed5a0d1fe28904c05d6464a5,6/6/2015,AU,"iPad3,6"
a81c4ea5929e4cf9a1228654b6fb277c,6/6/2015,US,"iPad4,4"
f31727950bd34bbeaff8a49fc0c46cf2,6/6/2015,LA,"iPhone3,1"
d4358f7f603b4432b86949f2e1fb3ee0,6/6/2015,IN,"iPhone6,2"
8856bbec89ce456ea6a3396e206ce028,6/6/2015,GB,"iPhone7,1"
ee638c4a874f426c99933e3a1326a717,6/6/2015,TR,"iPhone7,2"
288d835c2a7dbb1bd6de4f96b13d75f3d6273587,6/6/2015,US,"iPad3,1"
b7c4ef6d9ca9405586898314aee92e68,6/6/2015,US,"iPhone5,3"
d2653bb9fcc641c0912df0c2d0170575,6/6/2015,DK,"iPad2,5"
b48636a32dad4f6b8ef907c45f77b570,6/6/2015,AU,"iPhone7,1"
cfe074f83b9c429cb24c19d54648884f,6/6/2015,US,"iPad4,1"
c33c6464dc82405783529f5b51b023c1,6/6/2015,AU,"iPhone5,4"
89f122383a5c4d99b3692e665c2e8468,6/6/2015,US,"iPhone6,1"
562f8a0cce224358a0b51abcd80b32cd,6/6/2015,AU,"iPad2,1"
fd73bd4a498c4dd6878d14713c5e5c7d,6/6/2015,GB,"iPad4,1"
234d7db1430b410bab7a11dd89db5128,6/6/2015,LA,"iPhone5,1"
FFFFFFFF8B246E6F365C4815B9F8A2506D421DE9,6/6/2015,GB,"iPad3,4"
a17243e3c63145c688e22b5170b7c368,6/6/2015,FI,"iPhone6,2"
fbdedd828ffc46f9bf8a9cae1139b48a,6/6/2015,CH,"iPad5,3"
cc7459d065fb4b8b952a8a573df5d201,6/7/2015,ZA,"iPad2,6"
11480d81d95d40888dffacf7dd71d6ba,6/7/2015,US,"iPhone7,2"
b3e1ce1a0a8740afba91282b52529066,6/7/2015,DE,"iPhone6,2"
5d977c9b5498445da3c851748701719c,6/7/2015,DK,"iPad2,2"
5b6d401656f345189a5b78ae904323ff,6/7/2015,US,"iPhone6,1"
c55253ec8b324d1298c0ccd8059efc63,6/7/2015,AU,"iPhone6,2"
e20c0d6fb7564ce38d0be77d8dfef813,6/7/2015,CH,"iPad4,1"
9428ce94476d4089a40953787a96f89e,6/7/2015,GB,"iPad3,4"
aa9ccd45cbca4832912c21c9ab65775d,6/7/2015,TR,"iPad4,1"
d8892417bb1548a9ada15f0ba87adebf,6/7/2015,TH,"iPhone4,1"
0cba618604c44725b34b7aa5b36c06e5,6/7/2015,GB,"iPad5,3"
62ff9f3e48464727a96ed366f54fb060,6/7/2015,NO,"iPad3,4"
1a8d70dcfb744224b81d551df0495686,6/7/2015,US,"iPhone3,3"
cb2b25c297d360e24c30f5b0e2a47e056ee78417,6/7/2015,BE,"iPhone4,1"
3a043ad2390d4bf180c1c42baa84b8eb,6/7/2015,SE,"iPad4,1"
e43a4b7cc24e4e118a6c00728decf3c3,6/7/2015,NO,"iPhone7,2"
507102b1b7714e078f63521feaf02599,6/7/2015,FR,"iPhone7,2"
eb16a274fb3e4274bf7864a77ec32586,6/7/2015,FR,"iPhone6,2"
630fdf384e29418aa75bcd0a6745f02d,6/7/2015,CN,"iPad4,1"
94c3074dc6c84195863d43f262e28712,6/7/2015,FR,"iPhone6,2"
d432478ae1ad41a29686c6daede11b25,6/7/2015,FI,"iPhone4,1"
d2c0afe8a82e4251afaa72cf16a6b356,6/7/2015,TR,"iPhone7,2"
23890c690bb74518ad34f6159a25b621,6/7/2015,MN,"iPhone7,2"
520d9212716b4837ab16ad786c0af449,6/7/2015,ZA,"iPhone6,2"
377aa0bf9ca14161beeb6f35b8981999,6/7/2015,AU,"iPad3,4"
362ed4d707164dc5ba36ea4340d5a164,6/7/2015,CZ,"iPhone6,2"
02960891f4879ea268325bcb047b58a5e1aeac5f,6/7/2015,PL,"iPad2,5"
5c22cd8254bf44709672baa6e71ce6b4,6/7/2015,DE,"iPhone7,2"
53016b61478f478fa465044649a9ee4d,6/7/2015,DK,"iPhone6,2"
b3167f14d2ce4fea9e49b6e0fb1ece80,6/7/2015,US,"iPad5,3"
4cc7c9fdfef7a139fbd1dc59efcce43071dce95e,6/7/2015,US,"iPad3,4"
1b7cea1f6c4942579314839cdf6b7e7c,6/7/2015,AU,"iPhone6,2"
c4a5005c313843bc9dac4e3d1fb3a97e,6/7/2015,LA,"iPhone5,2"
58ae8296b176434da738d15b3a8fafde,6/7/2015,LA,"iPhone4,1"
dd01d790fec648408a83b0988d7e6cea,6/7/2015,US,"iPhone4,1"
b83de0746c80482294dc016756a3a29b,6/7/2015,US,"iPad4,4"
c111cfc8023444cb86c24852cc995b9a,6/7/2015,US,"iPhone5,2"
b888243135eb42f0b36189c01b3147fd,6/7/2015,LT,"iPhone5,2"
cb61de39f8274c0f8b67f543363dcde5,6/7/2015,DE,"iPad3,3"
a2d64a9907d0455f94408698675a245c,6/7/2015,US,"iPhone5,1"
ed8bceb151a64c7689c31e171932ef26,6/7/2015,GB,"iPad5,3"
38e4bc4a618245c9b8bcec471cd0d089,6/7/2015,CA,"iPad2,5"
3dde53bb6e634eb28750ebcdaae4d9e3,6/7/2015,US,"iPhone6,1"
c1a13c79236343b99c1bfb16c9744199,6/7/2015,US,"iPhone5,3"
3aec8799bf1c40e2b2f6747ae25362d7,6/7/2015,US,"iPad4,1"
e733dd44fb0d466886598948c6c18b8c,6/7/2015,US,"iPhone7,1"
d6b9ad6734024ebabaaa64bc1b39582d,6/7/2015,US,"iPhone7,1"
bdcab79701e04937982661baabe4930a,6/7/2015,CH,"iPad3,4"
5d4579ec5b6b4120ac346bba47b85770,6/7/2015,SA,"iPhone7,2"
3754bdd4ef4745d4894b5f02973adc85,6/7/2015,US,"iPhone7,1"
615fac0a668d4e45809cac047a794acb,6/7/2015,CA,"iPhone7,2"
115bb8bc4e1e4bf8b0fee3a65a8a991f,6/7/2015,US,"iPad5,3"
e54c9aff7fca47cda1ac9a80e31efcc0,6/7/2015,US,"iPhone7,1"
611502a134604b4e9010717de10dd742,6/7/2015,US,"iPhone7,2"
abad7d7f0d504a2a8be4d994e2543480,6/7/2015,DE,"iPad3,4"
ab348d213de04def82cce36e99a218ec,6/7/2015,US,"iPhone6,1"
6dc921bd799c474dbc0bf45df32c27b4,6/1/2015,US,"iPhone6,1"
895d8be32d6043cd8ad671e89d3f778f,6/1/2015,US,"iPad2,1"
FFFFFFFFCE171F08320C40F98F0217B04E747912,6/1/2015,GU,"iPad3,1"
bb9ee6accd8b4a27abcc55375b35a640,6/1/2015,US,"iPhone7,2"
1ed8bca522a946e0baeedaa3b7b0e361,6/1/2015,US,"iPad2,1"
ceb00206e36549bda20f60185f3bc602,6/1/2015,US,"iPhone6,1"
4be946112fb145578bede1130f0ec53a,6/1/2015,SG,"iPhone7,1"
5c1b917c4a60410da36f4b64368cd039,6/1/2015,US,"iPhone7,2"
44c85e0f8553488c99fabd6b35344318,6/1/2015,DE,"iPhone6,2"
8ca99703a0ff4ac59294fbddfda0c74a,6/1/2015,US,"iPhone7,1"
3eb7a169b7554eeeb4b73afa8ad199e5,6/1/2015,US,"iPhone7,2"
a7dd8c4c265ccac9d85073cd6602dd7c1a775754,6/1/2015,DK,"iPad3,4"
830018846a694767b359106ad42b34fb,6/1/2015,US,"iPhone7,2"
3325e995a6f24264aad2941251ceefcc,6/1/2015,ID,"iPhone6,1"
54e6ce40ab3a455e91e6ccbd70db3696,6/1/2015,SG,"iPhone7,1"
271a7eaa40044a3bb2fd3d392c9192a1,6/1/2015,US,"iPhone5,2"
95c1daa0957d455fabcf3ab527cec2cc,6/1/2015,AU,"iPad3,4"
2ed5289114f1471a9a2136fb54003ca3,6/1/2015,US,"iPhone7,1"
aa8dcecb22e64338876d784ceaf9534a,6/1/2015,US,"iPad3,3"
80eb25e4ccd54b7ab35af2c1c347d28d,6/1/2015,US,"iPhone7,2"
2e1d447d2b534626b17a2ccb018c0d4b,6/1/2015,US,"iPhone7,2"
e00cf943a821407ab6838819a2f16199,6/1/2015,US,"iPhone6,2"
e4b66b51e7634c87b35375c330a46f89,6/1/2015,US,"iPhone6,2"
06e72d3ea6b440b5a48833fe40b08438,6/1/2015,BE,"iPhone7,2"
a18118135a91449bba9f664104c575fc,6/1/2015,AU,"iPhone7,2"
def4e138d2ac47ba87a1c80ffa412ff9,6/1/2015,FR,"iPhone6,2"
7a6d1ab1a4da46118be549e95db98c63,6/1/2015,DE,"iPhone6,2"
5aaa4d5483744fdf85fd3e8e2458e9af,6/1/2015,PL,"iPad3,6"
db3d4c8ee65a4a4c87739507f2be861a,6/1/2015,TR,"iPhone6,2"
2b6aebd19a874481a6d784f0a7c2dd7e,6/2/2015,HR,"iPad4,1"
2b66b9a7f3224dd1931bca3e938040c6,6/2/2015,CZ,"iPad3,3"
0d5d89d1ce85c0a36f0a68c80da674debe718f08,6/2/2015,BG,"iPad2,5"
bac8e4a61da64c80a6f9604f25327a5e,6/2/2015,AS,"iPhone6,2"
6827b82fa2c849b89cba0b2f5e7f8f85,6/2/2015,SG,"iPad3,6"
1f63fc8530794d3594ea4454e223afea,6/2/2015,DE,"iPhone7,1"
2be5dc3102bf93623bfbbdd01789dc77c9abc714,6/2/2015,RO,"iPhone7,1"
f01280a6ed954336bb160f50d2dd57fb,6/2/2015,GB,"iPhone6,2"
27e11d3d818c427eb6ff9eb60bc18cc8,6/2/2015,AU,"iPad2,4"
e76cd9b25ac94caab4016d6ea21db5f6,6/2/2015,US,"iPhone7,1"
6352df28fc2145fabcdd256f4266395f,6/2/2015,AU,"iPad5,3"
472aafc8614b8302d45d85afbb851c01f07835a2,6/2/2015,US,"iPhone5,2"
57c6c2475fc94f5faac9ce84a0980537,6/2/2015,Ha,"iPad3,6"
af3c6216f23e45c4a0fc8034c6831692,6/2/2015,BN,"iPhone5,2"
43349c98409c42069d20ddb6f76a5ffe,6/2/2015,VN,"iPhone5,2"
852ea375e3ff491486d07634abdd7b02,6/2/2015,TR,"iPhone6,2"
